Name,Canopy,Carbon,Height
Cedrus deodara,78.5,1407.0,22.0
Cedrus deodara,68.8,1439.6,18.9
Cedrus deodara,68.8,1435.2,18.9
Cedrus deodara,68.8,1437.4,18.9
Cedrus deodara,68.8,1433.0,18.9
Cedrus deodara,68.8,1430.7,18.9
Cedrus deodara,68.8,1439.6,18.9
Cedrus deodara,68.8,1439.6,18.9
Cedrus deodara,176.7,1901.4,18.0
Cedrus deodara,153.9,1307.0,18.0
Cedrus deodara,153.9,1020.4,18.0
Cedrus deodara,38.5,537.9,15.0
Cedrus deodara,153.9,1307.0,18.0
Cedrus,67.9,3020.6,18.6
Cedrus libani,94.0,3711.4,20.6
Cedrus libani,94.0,3703.0,20.6
Cedrus libani,94.0,3714.2,20.6
Cedrus libani,94.0,3705.8,20.6
Cedrus libani,94.0,3714.2,20.6
Cedrus libani,94.0,3705.8,20.6
Cedrus libani,94.0,3703.0,20.6
Cedrus libani,94.0,3714.2,20.6
Cedrus libani,94.0,3708.6,20.6
Cedrus libani,94.0,3705.8,20.6
Cedrus libani,94.0,3703.0,20.6
Cedrus libani,94.0,3711.4,20.6
Cedrus libani,94.0,3711.4,20.6
Cedrus libani,38.5,496.2,12.0
Cedrus libani,94.0,3714.2,20.6
Cedrus libani,94.0,3714.2,20.6
Cedrus libani,94.0,3714.2,20.6
Cedrus libani,94.0,3708.6,20.6
Cedrus libani,94.0,3703.0,20.6
Cedrus libani,94.0,3714.2,20.6
Cedrus libani,94.0,3714.2,20.6
Cedrus libani,94.0,3714.2,20.6
Cedrus libani,94.0,3705.8,20.6
Cedrus libani,94.0,3705.8,20.6
Cedrus libani,94.0,3714.2,20.6
Cedrus libani,94.0,3708.6,20.6
Cedrus libani,94.0,3714.2,20.6
Ficus carica,16.4,162.4,4.4
Cedrus libani,94.0,3711.4,20.6
Cedrus libani,94.0,3711.4,20.6
Cedrus libani,94.0,3711.4,20.6
Cedrus libani,94.0,3714.2,20.6
Cedrus libani,94.0,3714.2,20.6
Cedrus libani,94.0,3711.4,20.6
Cedrus libani,50.3,1439.3,17.0
Cedrus libani,94.0,3714.2,20.6
Cedrus libani,94.0,3705.8,20.6
Celtis australis,113.1,147.3,20.0
Celtis australis,95.0,137.7,15.0
Celtis australis,113.1,147.3,15.0
Celtis australis,95.0,137.7,15.0
Celtis australis,103.9,142.5,13.0
Celtis australis,113.1,157.1,13.0
Celtis australis,95.0,137.7,15.0
Celtis australis,113.1,177.6,13.0
Celtis australis,113.1,172.4,15.0
Celtis australis,113.1,177.6,13.0
Celtis australis,113.1,172.4,14.0
Celtis australis,113.1,188.2,15.0
Celtis australis,132.7,204.6,15.0
Celtis australis,113.1,167.2,13.0
Celtis australis,95.0,137.7,13.0
Celtis australis,113.1,167.2,14.0
Celtis australis,103.9,167.2,15.0
Celtis australis,113.1,142.5,14.0
Celtis australis,113.1,162.1,14.0
Celtis australis,35.2,57.6,8.3
Celtis australis,103.9,152.2,14.0
Celtis australis,95.0,162.1,13.0
Celtis australis,95.0,167.2,15.0
Celtis australis,95.0,167.2,14.0
Celtis australis,113.1,188.2,14.0
Celtis australis,113.1,167.2,14.0
Celtis australis,113.1,188.2,14.0
Celtis australis,132.7,233.2,15.0
Celtis australis,122.7,233.2,14.0
Celtis australis,122.7,193.6,14.0
Celtis australis,95.0,167.2,13.0
Celtis australis,35.2,57.6,8.3
Celtis australis,113.1,199.1,14.0
Celtis australis,35.2,57.6,8.3
Celtis australis,122.7,215.8,13.0
Celtis australis,113.1,199.1,13.0
Celtis australis,113.1,137.7,14.0
Celtis australis,1.8,4.7,3.5
Celtis australis,103.9,162.1,13.0
Celtis australis,113.1,215.8,14.0
Celtis australis,63.6,64.1,11.0
Celtis australis,50.3,39.2,11.0
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,113.1,137.7,15.0
Celtis australis,113.1,137.7,15.0
Celtis australis,113.1,137.7,15.0
Celtis australis,113.1,137.7,15.0
Celtis australis,113.1,137.7,15.0
Celtis australis,113.1,137.7,15.0
Celtis australis,113.1,57.4,15.0
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,50.3,51.0,14.0
Celtis australis,0.8,4.7,3.5
Celtis australis,63.6,110.6,12.0
Celtis australis,63.6,110.6,12.0
Celtis australis,50.3,47.9,6.0
Celtis australis,78.5,102.2,12.0
Celtis australis,78.5,119.4,12.0
Celtis australis,113.1,188.2,14.0
Celtis australis,78.5,90.0,13.0
Celtis australis,95.0,102.2,12.0
Celtis australis,95.0,162.1,13.0
Celtis australis,103.9,147.3,13.0
Celtis australis,38.5,44.9,7.0
Celtis australis,86.6,64.1,11.5
Celtis australis,28.3,42.0,6.0
Celtis australis,122.7,157.1,13.0
Celtis australis,113.1,137.7,13.0
Celtis australis,95.0,115.0,15.0
Celtis australis,103.9,128.4,13.0
Celtis australis,103.9,128.4,19.0
Celtis australis,103.9,137.7,12.0
Celtis australis,113.1,137.7,12.0
Celtis australis,122.7,147.3,12.0
Celtis australis,95.0,123.9,12.0
Celtis australis,113.1,137.7,12.0
Celtis australis,113.1,147.3,12.0
Celtis australis,113.1,137.7,12.0
Celtis australis,113.1,137.7,12.0
Celtis australis,95.0,128.4,14.0
Celtis australis,95.0,133.0,18.0
Celtis australis,113.1,152.2,15.0
Celtis australis,122.7,177.6,15.0
Celtis australis,122.7,162.1,13.0
Celtis australis,113.1,147.3,13.0
Celtis australis,95.0,137.7,15.0
Celtis australis,113.1,152.2,20.0
Celtis australis,23.8,26.3,8.0
Celtis australis,113.1,137.7,15.0
Celtis australis,113.1,137.7,15.0
Celtis australis,113.1,137.7,15.0
Celtis australis,28.3,33.8,6.0
Celtis australis,113.1,137.7,15.0
Celtis australis,28.3,26.3,6.0
Celtis australis,12.6,15.6,4.5
Celtis australis,12.6,23.9,4.5
Celtis australis,12.6,19.6,4.5
Celtis australis,12.6,19.6,4.5
Celtis australis,12.6,19.6,4.5
Celtis australis,28.3,28.7,6.0
Celtis australis,28.3,42.0,6.0
Ulmus,78.5,1115.2,13.0
Celtis australis,28.3,26.3,6.0
Celtis australis,19.6,19.6,5.0
Celtis australis,19.6,19.6,5.0
Celtis australis,19.6,19.6,5.0
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,28.3,23.9,6.0
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,28.3,26.3,6.0
Celtis australis,28.3,26.3,6.0
Celtis australis,9.6,17.5,5.0
Celtis australis,9.6,15.6,4.5
Celtis australis,12.6,21.7,5.5
Celtis australis,9.6,17.5,6.0
Celtis australis,35.2,57.6,8.3
Celtis australis,63.6,42.0,10.0
Celtis australis,78.5,90.0,11.0
Celtis australis,95.0,94.0,12.5
Celtis australis,95.0,90.0,13.0
Celtis australis,113.1,137.7,15.0
Celtis australis,50.3,71.1,11.0
Celtis australis,28.3,42.0,10.0
Celtis australis,19.6,26.3,9.0
Celtis australis,63.6,94.0,11.0
Celtis australis,63.6,128.4,12.0
Celtis australis,28.3,28.7,6.0
Celtis australis,12.6,7.3,5.0
Celtis australis,28.3,13.7,7.5
Celtis australis,28.3,15.6,7.5
Celtis australis,113.1,51.0,12.0
Celtis australis,95.0,67.6,14.0
Celtis australis,132.7,115.0,15.0
Celtis australis,63.6,94.0,13.0
Celtis australis,35.2,57.6,8.3
Celtis australis,78.5,128.4,13.0
Celtis australis,12.6,21.7,11.0
Celtis australis,12.6,19.6,11.0
Celtis australis,38.5,23.9,11.0
Celtis australis,38.5,39.2,11.0
Celtis australis,63.6,42.0,11.0
Celtis australis,35.2,57.6,8.3
Celtis australis,35.2,57.6,8.3
Celtis australis,38.5,115.0,10.0
Celtis australis,38.5,86.1,10.0
Celtis australis,50.3,33.8,8.0
Celtis australis,50.3,47.9,9.0
Celtis australis,63.6,54.2,10.0
Celtis australis,78.5,162.1,11.0
Celtis australis,63.6,64.1,11.0
Celtis australis,50.3,74.8,10.0
Celtis australis,50.3,86.1,10.0
Celtis australis,50.3,86.1,10.0
Celtis australis,50.3,51.0,10.0
Celtis australis,50.3,71.1,10.0
Celtis australis,50.3,102.2,12.0
Celtis australis,63.6,177.6,12.0
Celtis australis,63.6,157.1,12.0
Celtis australis,28.3,42.0,8.0
Celtis australis,63.6,133.0,12.0
Celtis australis,12.6,10.3,4.0
Celtis australis,50.3,64.1,10.0
Celtis australis,38.5,42.0,14.0
Celtis australis,50.3,54.2,14.0
Celtis australis,28.3,33.8,8.5
Cercis siliquastrum,8.5,74.6,4.5
Chamaecyparis lawsoniana,10.6,201.5,12.5
Chamaecyparis lawsoniana,10.6,200.7,12.5
Chamaecyparis lawsoniana,10.6,201.8,12.5
Chamaecyparis lawsoniana,10.6,201.8,12.5
Chamaecyparis lawsoniana,10.6,200.7,12.5
Chamaecyparis lawsoniana,10.6,201.5,12.5
Chamaecyparis lawsoniana,10.6,201.0,12.5
Chamaecyparis lawsoniana,10.6,201.0,12.5
Fraxinus ornus,19.2,92.6,6.7
Chamaecyparis lawsoniana,10.6,201.8,12.5
Chamaecyparis lawsoniana,10.6,201.8,12.5
Chamaecyparis lawsoniana,10.6,201.8,12.5
Chamaecyparis lawsoniana,10.6,201.8,12.5
Cornus mas,7.1,70.5,4.0
Corylus colurna,19.6,102.7,6.0
Corylus colurna,28.3,274.4,8.0
Corylus colurna,7.1,89.4,5.0
Corylus colurna,38.5,299.7,7.0
Corylus colurna,28.3,117.0,6.0
Corylus colurna,28.3,117.0,6.0
Corylus colurna,28.3,102.7,6.0
Corylus colurna,4.9,55.8,4.0
Corylus colurna,3.1,38.4,4.0
Corylus colurna,13.8,128.9,5.9
Fraxinus angustifolia,19.6,23.7,6.0
Carpinus betulus,50.3,157.1,13.0
Crataegus x lavallei,4.9,16.3,4.0
Crataegus x lavallei,4.9,16.3,4.0
Crataegus x lavallei,4.0,20.5,4.0
Crataegus x lavallei,4.0,20.5,4.0
Crataegus x lavallei,4.0,20.5,4.0
Crataegus x lavallei,4.0,20.5,4.0
Cupressus sempervirens,3.1,176.5,8.0
Cupressus sempervirens,3.1,176.4,8.0
Cupressus sempervirens,1.8,82.3,9.0
Cupressus sempervirens,3.1,176.6,8.0
Cupressus sempervirens,3.1,176.4,8.0
Cupressus sempervirens,3.1,176.6,8.0
Cupressus sempervirens,3.1,176.6,8.0
Cupressus sempervirens,3.1,176.3,8.0
Cupressus sempervirens,3.1,176.5,8.0
Cupressus sempervirens,3.1,176.5,8.0
Cupressus sempervirens,3.1,176.4,8.0
Cupressus sempervirens,3.1,176.6,8.0
Cupressus sempervirens,3.1,176.5,8.0
Cupressus sempervirens,3.1,176.4,8.0
Cupressus sempervirens,3.1,176.5,8.0
Cupressus sempervirens,3.1,176.5,8.0
Cupressus sempervirens,3.1,176.6,8.0
Cupressus sempervirens,3.1,176.3,8.0
Cupressus sempervirens,3.1,176.4,8.0
Cupressus sempervirens,3.1,176.6,8.0
Cupressus sempervirens,3.1,176.6,8.0
Cupressus sempervirens,3.1,176.5,8.0
Cupressus sempervirens,3.1,176.3,8.0
Cupressus sempervirens,3.1,176.6,8.0
Cupressus sempervirens,3.1,176.6,8.0
Cupressus sempervirens,3.1,176.6,8.0
Cupressus sempervirens,3.1,176.3,8.0
Cupressus sempervirens,3.1,176.5,8.0
Cupressus sempervirens,3.1,176.5,8.0
Cupressus sempervirens,3.1,176.5,8.0
Cupressus sempervirens,3.1,176.6,8.0
Cupressus sempervirens,3.1,176.4,8.0
Cupressus sempervirens,3.1,176.6,8.0
Cupressus sempervirens,3.1,176.6,8.0
Cupressus sempervirens,3.1,176.5,8.0
Cupressus sempervirens,3.1,176.6,8.0
Cupressus sempervirens,3.1,176.4,8.0
Cupressus sempervirens,3.1,176.3,8.0
Cupressus sempervirens,3.1,176.5,8.0
Fraxinus ornus,95.0,127.8,11.0
Diospyros kaki,22.3,126.9,7.7
Eriobotrya japonica,4.9,227.1,5.0
Fagus sylvatica,15.4,308.9,6.9
Fagus sylvatica,15.4,308.9,6.9
Celtis australis,50.3,71.1,11.0
Ficus carica,16.4,162.4,4.4
Ficus carica,16.4,162.4,4.4
Fraxinus excelsior,113.1,428.7,13.0
Fraxinus excelsior,3.1,34.8,4.0
Fraxinus excelsior,28.3,78.3,9.0
Fraxinus excelsior,38.5,71.3,10.0
Fraxinus excelsior,28.3,78.3,9.0
Fraxinus excelsior,19.6,203.3,12.0
Fraxinus excelsior,50.3,107.9,9.0
Fraxinus excelsior,78.5,86.2,4.0
Fraxinus excelsior,28.3,64.6,6.0
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,50.3,255.5,10.0
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,28.3,129.4,6.5
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus ornus,19.2,92.6,6.7
Fraxinus,12.6,31.3,6.0
Fraxinus angustifolia,28.3,60.8,8.0
Fraxinus angustifolia,28.3,76.6,8.0
Fraxinus angustifolia,28.3,5.8,8.0
Fraxinus angustifolia,19.6,39.8,7.0
Fraxinus angustifolia,78.5,98.6,10.0
Fraxinus angustifolia,78.5,224.2,10.0
Fraxinus angustifolia,38.5,85.3,8.0
Fraxinus excelsior,3.1,20.4,4.0
Fraxinus excelsior,3.1,24.7,4.0
Fraxinus excelsior,7.1,16.5,4.0
Fraxinus excelsior,7.1,30.5,5.0
Fraxinus excelsior,3.1,29.5,4.0
Fraxinus excelsior,3.1,16.5,4.0
Corylus colurna,12.6,102.7,6.0
Fraxinus angustifolia,8.4,32.0,5.1
Corylus colurna,7.1,55.8,4.0
Fraxinus angustifolia,8.4,32.0,5.1
Fraxinus angustifolia,8.4,32.0,5.1
Fraxinus angustifolia,3.1,4.7,3.5
Fraxinus angustifolia,8.4,32.0,5.1
Fraxinus angustifolia,1.8,9.0,4.0
Fraxinus angustifolia,7.1,12.7,6.0
Fraxinus angustifolia,12.6,16.0,6.0
Fraxinus angustifolia,4.9,12.7,6.0
Fraxinus excelsior,7.1,30.5,5.0
Fraxinus excelsior,3.1,24.7,4.0
Fraxinus excelsior,3.1,16.5,4.0
Fraxinus excelsior,3.1,20.4,4.0
Fraxinus excelsior,3.1,29.5,4.0
Fraxinus excelsior,3.1,17.2,5.0
Fraxinus excelsior,3.1,30.5,5.0
Fraxinus excelsior,50.3,71.3,10.0
Ginkgo biloba,28.2,185.1,10.4
Ginkgo biloba,28.2,185.1,10.4
Ginkgo biloba,28.2,185.1,10.4
Ginkgo biloba,28.2,185.1,10.4
Ginkgo biloba,28.2,185.1,10.4
Ginkgo biloba,28.2,185.1,10.4
Ginkgo biloba,28.2,185.1,10.4
Ginkgo biloba,95.0,453.0,18.0
Ginkgo biloba,12.6,35.2,12.0
Ginkgo biloba,28.2,185.1,10.4
Ginkgo biloba,38.5,272.8,19.0
Ginkgo biloba,63.6,304.5,15.0
Ginkgo biloba,63.6,202.6,7.0
Ginkgo biloba,78.5,202.6,12.0
Ginkgo biloba,78.5,304.5,12.0
Ginkgo biloba,19.6,178.0,9.0
Ginkgo biloba,12.6,134.4,10.0
Ginkgo biloba,28.2,185.1,10.4
Ginkgo biloba,28.2,185.1,10.4
Ginkgo biloba,28.3,356.0,15.0
Ginkgo biloba,63.6,356.0,11.0
Ginkgo biloba,63.6,564.3,18.0
Ginkgo biloba,78.5,495.7,9.0
Ginkgo biloba,28.2,185.1,10.4
Ginkgo biloba,28.2,185.1,10.4
Gleditsia triacanthos,12.6,19.1,4.0
Gleditsia triacanthos,12.6,15.7,4.5
Gleditsia triacanthos,28.3,48.2,4.5
Gleditsia triacanthos,19.6,36.7,4.5
Gleditsia triacanthos,12.6,19.1,4.0
Gleditsia triacanthos,12.6,31.6,4.0
Gleditsia triacanthos,12.6,12.7,4.5
Gleditsia triacanthos,15.9,22.8,4.5
Gleditsia triacanthos,12.6,19.1,4.0
Gleditsia triacanthos,12.6,27.0,4.5
Gleditsia triacanthos,113.1,563.4,13.0
Gleditsia triacanthos,4.9,12.7,4.5
Gleditsia triacanthos,19.6,48.2,4.5
Gleditsia triacanthos,12.6,31.6,4.5
Gleditsia triacanthos,7.1,31.6,6.5
Gleditsia triacanthos,9.6,22.8,4.5
Gleditsia triacanthos,12.6,27.0,4.5
Gleditsia triacanthos,4.9,15.7,4.0
Gleditsia triacanthos,15.9,48.2,5.0
Gleditsia triacanthos,15.9,36.7,5.0
Gleditsia triacanthos,78.5,325.7,12.0
Gleditsia triacanthos,12.6,19.1,5.5
Gleditsia triacanthos,4.9,10.1,4.0
Gleditsia triacanthos,78.5,149.3,8.0
Gleditsia triacanthos,7.1,7.8,3.5
Gleditsia triacanthos,4.9,7.8,3.5
Gleditsia triacanthos,19.6,27.0,4.0
Gleditsia triacanthos,78.5,325.7,12.0
Gleditsia triacanthos,78.5,325.7,12.0
Gleditsia triacanthos,7.1,12.7,4.0
Gleditsia triacanthos,50.3,325.7,12.0
Gleditsia triacanthos,78.5,563.4,13.0
Ilex,4.6,46.6,4.8
Ilex,28.3,648.1,13.0
Ilex,78.5,140.2,7.0
Ilex,28.3,479.7,12.0
Ilex,38.5,328.9,7.0
Ilex,33.2,348.0,14.0
Juglans regia,55.4,364.1,17.2
Koelreuteria paniculata,63.6,314.8,10.0
Koelreuteria paniculata,33.6,311.8,6.9
Koelreuteria paniculata,95.0,1084.1,10.0
Laburnum anagyroides,21.7,233.3,8.0
Lagerstroemia indica,0.7,3.7,2.8
Larix decidua,19.6,111.5,8.0
Larix decidua,50.3,126.3,11.0
Larix decidua,28.3,124.6,10.0
Laurus nobilis,25.2,498.1,5.0
Ligustrum lucidum,19.8,175.2,7.0
Ligustrum lucidum,19.8,175.2,7.0
Ligustrum lucidum,19.8,175.6,7.0
Ligustrum lucidum,28.3,407.7,9.0
Ligustrum lucidum,78.5,219.3,10.0
Ligustrum lucidum,50.3,193.0,11.0
Liquidambar styraciflua,38.5,28.8,6.5
Liquidambar styraciflua,13.2,56.2,6.3
Liquidambar styraciflua,13.2,56.2,6.3
Liquidambar styraciflua,13.2,56.2,6.3
Liquidambar styraciflua,78.5,240.3,11.0
Liquidambar styraciflua,78.5,365.0,10.0
Liquidambar styraciflua,95.0,473.6,12.0
Liriodendron tulipifera,12.6,32.4,7.0
Liriodendron tulipifera,8.6,44.5,5.7
Liriodendron tulipifera,8.6,44.5,5.7
Liriodendron tulipifera,8.6,44.5,5.7
Liriodendron tulipifera,8.6,44.5,5.7
Liriodendron tulipifera,113.1,516.2,13.0
Liriodendron tulipifera,8.6,44.5,5.7
Liriodendron tulipifera,19.6,264.9,12.0
Liriodendron tulipifera,19.6,213.2,12.0
Liriodendron tulipifera,7.1,8.4,5.0
Liriodendron tulipifera,28.3,86.0,8.0
Liriodendron tulipifera,3.1,4.1,5.0
Liriodendron tulipifera,50.3,86.0,10.0
Liriodendron tulipifera,12.6,18.1,6.0
Liriodendron tulipifera,7.1,4.1,5.0
Liriodendron tulipifera,113.1,76.5,10.0
Magnolia grandiflora,5.6,45.7,4.7
Magnolia,7.7,48.6,4.7
Magnolia,7.7,48.6,4.7
Magnolia,7.7,48.6,4.7
Pinus coulteri,63.6,1195.2,10.0
Malus,12.6,43.4,4.0
Malus,12.6,43.4,4.0
Morus alba,254.5,692.0,11.0
Morus nigra,19.6,44.0,5.0
Morus nigra,28.4,47.6,4.5
Morus nigra,50.3,63.9,5.0
Morus nigra,50.3,63.9,5.0
Morus nigra,28.4,47.6,4.5
Morus nigra,28.4,47.6,4.5
Morus nigra,28.3,56.8,5.0
Morus nigra,28.3,63.9,5.0
Morus nigra,78.5,176.8,5.0
Morus nigra,78.5,190.4,5.0
Morus nigra,28.4,47.6,4.5
Morus nigra,78.5,151.2,6.0
Morus nigra,28.4,47.6,4.5
Morus nigra,113.1,176.8,5.0
Morus nigra,78.5,88.2,5.0
Morus nigra,28.3,44.0,5.0
Morus nigra,113.1,176.8,5.0
Morus nigra,78.5,176.8,6.0
Morus nigra,28.4,47.6,4.5
Morus nigra,78.5,163.7,5.0
Morus nigra,113.1,204.7,5.0
Morus nigra,50.3,71.5,5.0
Morus nigra,113.1,163.7,5.0
Morus nigra,50.3,63.9,5.0
Morus nigra,78.5,204.7,5.0
Morus nigra,78.5,128.0,5.0
Morus nigra,132.7,204.7,6.0
Morus nigra,50.3,56.8,5.0
Morus nigra,19.6,44.0,5.0
Morus nigra,50.3,79.6,5.0
Morus nigra,113.1,151.2,6.0
Morus nigra,28.4,47.6,4.5
Morus nigra,28.4,47.6,4.5
Morus nigra,19.6,38.3,4.0
Morus nigra,50.3,128.0,5.0
Morus nigra,78.5,151.2,5.0
Morus nigra,28.4,47.6,4.5
Morus nigra,50.3,56.8,5.0
Morus nigra,78.5,128.0,5.0
Morus nigra,78.5,151.2,5.0
Morus,28.3,97.4,7.0
Morus,28.3,176.8,7.0
Morus,27.5,51.8,4.9
Olea europaea,15.9,127.8,4.0
Olea europaea,15.9,127.9,4.0
Olea europaea,15.9,127.8,4.0
Olea europaea,15.9,127.8,4.0
Olea europaea,15.9,128.0,4.0
Olea europaea,15.9,127.8,4.0
Olea europaea,15.9,127.7,4.0
Olea europaea,15.9,127.8,4.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,50.3,153.4,12.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,254.5,871.4,12.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,50.3,153.4,12.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Ostrya carpinifolia,11.1,160.8,7.0
Paulownia tomentosa,50.3,366.4,9.7
Paulownia tomentosa,50.3,366.4,9.7
Paulownia tomentosa,50.3,366.4,9.7
Paulownia tomentosa,50.3,366.4,9.7
Paulownia tomentosa,50.3,366.4,9.7
Paulownia tomentosa,50.3,366.4,9.7
