Tree ID,Name,DBH (cm),Replacement Value (eur),Carbon Storage (kg),Carbon Storage (eur),Gross Carbon Sequestration (kg/yr),Gross Carbon Sequestration (eur/yr),Avoided Runoff (mcube/yr),Avoided Runoff (eur/yr),Carbon Avoided (kg/yr),Carbon Avoided (eur/yr),Pollution Removal (g/yr),Pollution Removal (eur/yr),Energy Savings (eur/yr),Total Annual Benefits (eur/yr),Oxygen Production (kg/yr),Height (m),Crown Height (m),Crown Width (m),Canopy Cover (m2),Leaf Area (m2),Leaf Biomass (kg),Latitude,Longitude
9871.0,Prunus cerasifera,11,476.96,26.8,4.31,1.9,0.3,0,0.02,,,6.4,0.03,,0.35,5,3,0.9,2,3.1,4.4,0.3,46.06561905332044,11.1322455463404
9872.0,Prunus cerasifera,12,499.72,33.1,5.33,2.1,0.34,0,0.02,,,9,0.05,,0.41,5.6,3,0.9,2.5,4.9,6.2,0.4,46.06559257853767,11.13230413440213
9873.0,Prunus cerasifera,18,677.8099999999999,89,14.29,3.8,0.6,0,0.05,,,21.6,0.11,,0.77,10,4,1.2,4,12.6,14.9,0.9,46.0655612360471,11.13238723140619
9874.0,Prunus cerasifera,19,714.42,101.5,16.31,4.1,0.65,0,0.06,,,26.9,0.14,,0.85,10.8,5,1.5,4,12.6,18.6,1.1,46.06552903127247,11.13245865801043
9875.0,Prunus cerasifera,14,551.17,48.2,7.75,2.6,0.42,0,0.04,,,17.8,0.09,,0.5600000000000001,7,3,0.9,3,7.1,12.3,0.7,46.06550294649279,11.13252527755851
9876.0,Prunus cerasifera,15,579.86,57.1,9.17,2.9,0.47,0,0.08,,,31.6,0.16,,0.7,7.7,3,0.9,4.5,15.9,21.8,1.3,46.06544543760931,11.13265042341864
9878.0,Prunus cerasifera,20,753.01,115,18.47,4.4,0.7,0.1,0.1,,,42.3,0.22,,1.02,11.6,4,1.2,5,19.6,29.2,1.8,46.06542082070425,11.13271554772065
9879.0,Prunus cerasifera,13,524.45,40.3,6.47,2.4,0.38,0,0.06,,,23.6,0.12,,0.5600000000000001,6.3,4,1.2,4,12.6,16.3,1,46.06540051777584,11.13277618334792
9880.0,Prunus cerasifera,16,610.53,66.8,10.73,3.2,0.51,0,0.04,,,17.7,0.09,,0.64,8.5,3.5,1,3.5,9.6,12.2,0.7,46.06537397760077,11.13283825952622
9881.0,Prunus cerasifera,14,551.17,48.2,7.75,2.6,0.42,0,0.04,,,18.7,0.1,,0.5600000000000001,7,3,0.9,3.5,9.6,12.9,0.8,46.06533348187806,11.13291505540437
9882.0,Prunus cerasifera,6,76.90000000000001,6.1,0.98,0.8,0.13,0,0.01,,,2.7,0.01,,0.15,2.1,2.5,0.8,1.5,1.8,1.9,0.1,46.06527986821364,11.1330677622621
9884.0,Prunus cerasifera,13,524.45,40.3,6.47,2.4,0.38,0,0.05,,,19.2,0.1,,0.52,6.3,4,1.2,3.5,9.6,13.3,0.8,46.06526265683534,11.13312670653196
9885.0,Prunus cerasifera,13,524.45,40.3,6.47,2.4,0.38,0,0.05,,,20.7,0.11,,0.54,6.3,4,1.2,4,12.6,14.3,0.9,46.06523977815099,11.13319512990062
9886.0,Prunus cerasifera,12,499.72,33.1,5.33,2.1,0.34,0,0.06,,,24.4,0.13,,0.52,5.6,5,1.5,4,12.6,16.8,1,46.06521558169138,11.13326182152767
9887.0,Prunus cerasifera,12,499.72,33.1,5.33,2.1,0.34,0,0.05,,,19.9,0.1,,0.49,5.6,5,1.5,4,12.6,13.7,0.8,46.06519408433006,11.13335266695236
9888.0,Prunus cerasifera,5,53.4,3.9,0.63,0.6,0.1,0,0,,,1.4,0.01,,0.11,1.6,2,0.6,1,0.8,1,0.1,46.06517674010473,11.13341871743317
9889.0,Prunus cerasifera,10,213.61,21.3,3.42,1.6,0.26,0,0.04,,,17,0.09,,0.39,4.3,3.5,1,3.5,9.6,11.7,0.7,46.0651619986098,11.13348034267761
9890.0,Prunus cerasifera,11,476.96,26.8,4.31,1.9,0.3,0,0.04,,,15,0.08,,0.41,5,4,1.2,3.5,9.6,10.3,0.6,46.06514630350866,11.13355447324614
9891.0,Prunus cerasifera,13,524.45,40.3,6.47,2.4,0.38,0,0.05,,,19.3,0.1,,0.53,6.3,4,1.2,4,12.6,13.3,0.8,46.06507415699966,11.13427047095558
9894.0,Platanus x hispanica,60,5144.5,1615.2,259.51,20.5,3.3,0.9,1.69,,,703.5,3.62,,8.6,54.7,16,4.8,16,201.1,484.9,22.3,46.06507566637562,11.1344546522604
9895.0,Platanus x hispanica,53,4084.68,1189.1,191.04,17.1,2.75,0.8,1.47,,,612.9,3.15,,7.37,45.7,15,4.5,12,113.1,422.5,19.4,46.04613936711325,11.13118655894772
9897.0,Quercus cerris,5,85.67,12.2,1.97,1.6,0.26,0,0.01,,,3,0.02,,0.28,4.2,4.5,1.3,1,0.8,2,0.2,46.04608206060165,11.13119960635715
9898.0,Quercus cerris,5,85.67,12.2,1.97,1.6,0.26,0,0.01,,,3,0.02,,0.28,4.2,4.5,1.3,1,0.8,2,0.2,46.04566990862195,11.13126337060168
9901.0,Quercus robur,13,566.48,54.7,8.779999999999999,3.3,0.53,0,0.06,,,23.4,0.12,,0.7,8.800000000000001,4.5,1.3,4,12.6,16.1,1.1,46.04554414464718,11.13126964788516
9902.0,Quercus robur,16,708.15,81.59999999999999,13.12,4,0.65,0.1,0.16,,,67.09999999999999,0.35,,1.15,10.8,5.5,1.7,6,28.3,46.3,3.1,46.04517735975084,11.13126561824969
9903.0,Quercus robur,12,525.77,46.9,7.53,3,0.49,0,0.05,,,19.5,0.1,,0.64,8.1,4,1.2,4,12.6,13.5,0.9,46.04511733175565,11.13127015921812
9904.0,Carpinus betulus,6,100.32,9.9,1.59,1,0.15,0,0.01,,,4,0.02,,0.18,2.6,3,0.9,1,0.8,2.7,0.2,46.04506895425927,11.13127256334575
9905.0,Quercus robur,13,566.48,54.7,8.779999999999999,3.3,0.53,0,0.05,,,19.4,0.1,,0.67,8.800000000000001,4.5,1.3,4,12.6,13.3,0.9,46.04501279369919,11.13127725309396
9906.0,Carpinus betulus,6,100.32,9.9,1.59,1,0.15,0,0.01,,,4,0.02,,0.18,2.6,3,0.9,1,0.8,2.7,0.2,46.04496151401442,11.13128083808755
9907.0,Carpinus betulus,6,100.32,9.9,1.59,1,0.15,0,0.01,,,4,0.02,,0.18,2.6,3,0.9,1,0.8,2.7,0.2,46.04490537754889,11.13128423622118
9909.0,Carpinus betulus,6,100.32,9.9,1.59,1,0.15,0,0.01,,,3.1,0.02,,0.18,2.6,3,0.9,1,0.8,2.1,0.1,46.04423727521208,11.13134189981458
9912.0,Carpinus betulus,5,69.67,7.1,1.14,0.8,0.13,0,0.01,,,4.1,0.02,,0.16,2.1,3.5,1,1,0.8,2.8,0.2,46.04397563454213,11.13135135058667
9914.0,Celtis australis,40,2495.67,94,15.1,1.6,0.26,0.6,1.06,,,441.3,2.27,,3.59,4.3,12,3.6,11,95,304.2,17.9,46.04388718537226,11.13135479796427
9916.0,Celtis australis,32,1712.05,64.09999999999999,10.3,1.4,0.22,0.2,0.46,,,193.2,0.99,,1.68,3.7,8,2.4,8,50.3,133.2,7.9,46.04379020789204,11.13136670624091
9917.0,Celtis australis,29,1463.08,54.2,8.699999999999999,1.3,0.21,0.3,0.49,,,206.1,1.06,,1.76,3.4,9,2.7,8,50.3,142.1,8.4,46.04372089831531,11.13138148845293
9918.0,Celtis australis,33,1800.48,67.59999999999999,10.86,1.4,0.23,0.3,0.62,,,259.6,1.33,,2.18,3.8,11,3.3,9,63.6,179,10.5,46.04366452973017,11.13139250326773
9919.0,Celtis australis,18,759.73,23.9,3.85,0.9,0.15,0.1,0.1,,,40.2,0.21,,0.45,2.5,8.5,2.6,4,12.6,27.7,1.6,46.04361104327181,11.13139858820612
9920.0,Ulmus,110,13179.98,7500,1205,7.9,1.26,1,1.9,,,791.4,4.07,,7.23,21,16,4.8,16,201.1,545.6,37.2,46.0435131358391,11.13141692306317
9921.0,Celtis australis,24,1102.56,39.2,6.29,1.1,0.18,0.3,0.48,,,199.2,1.02,,1.68,3,10,3,8,50.3,137.3,8.1,46.04344414348659,11.1314243501405
9922.0,Celtis australis,38,2283.44,86.09999999999999,13.83,1.6,0.25,0.6,1.05,,,438.3,2.25,,3.56,4.2,11,3.3,10,78.5,302.2,17.8,46.04337074320959,11.13144130130495
9923.0,Celtis australis,38,2283.44,86.09999999999999,13.83,1.6,0.25,0.5,0.99,,,413.1,2.12,,3.37,4.2,11,3.3,10,78.5,284.8,16.8,46.0432985949296,11.13144421245094
9924.0,Celtis australis,34,1891.63,71.09999999999999,11.43,1.4,0.23,0.3,0.61,,,255.8,1.31,,2.16,3.9,10,3,9,63.6,176.3,10.4,46.04323019197424,11.13145864159151
9925.0,Celtis australis,42,2718.78,102.2,16.41,1.7,0.27,0.6,1.09,,,454.1,2.33,,3.69,4.5,11,3.3,10,78.5,313,18.5,46.04315378354028,11.13146798049383
9926.0,Celtis australis,42,2718.78,102.2,16.41,1.7,0.27,0.5,1.03,,,428,2.2,,3.5,4.5,11,3.3,10,78.5,295,17.4,46.04307469376115,11.13147631147231
9927.0,Celtis australis,34,1891.63,71.09999999999999,11.43,1.4,0.23,0.3,0.61,,,255.8,1.31,,2.16,3.9,10,3,9,63.6,176.3,10.4,46.04300914479639,11.13149214281357
9928.0,Celtis australis,42,2718.78,102.2,16.41,1.7,0.27,0.5,0.95,,,398.2,2.05,,3.27,4.5,10.5,3.2,10,78.5,274.5,16.2,46.06738045583648,11.1174025554205
9929.0,Magnolia grandiflora,20,887.59,85.09999999999999,13.68,3.2,0.51,0,0.02,,,10.3,0.05,,0.59,8.5,4.5,1.3,2,3.1,7.1,1,46.06738706652325,11.11746836607693
9930.0,Magnolia grandiflora,20,887.59,85.09999999999999,13.68,3.2,0.51,0,0.02,,,10.3,0.05,,0.59,8.5,4.5,1.3,2,3.1,7.1,1,46.06740452564937,11.11759471873256
9931.0,Magnolia grandiflora,20,887.59,85,13.66,3.2,0.51,0,0.02,,,8.5,0.04,,0.57,8.5,4.5,1.3,2,3.1,5.9,0.8,46.06741712783045,11.11772088565091
9932.0,Magnolia grandiflora,20,887.59,85.09999999999999,13.67,3.2,0.51,0,0.02,,,9.699999999999999,0.05,,0.58,8.5,4.5,1.3,2,3.1,6.7,0.9,46.0674329910836,11.11787019375829
9933.0,Magnolia grandiflora,20,887.59,85.09999999999999,13.67,3.2,0.51,0,0.02,,,9.1,0.05,,0.58,8.5,4.5,1.3,2,3.1,6.3,0.8,46.06745381025684,11.11806287960297
9934.0,Magnolia grandiflora,20,887.59,85.09999999999999,13.68,3.2,0.51,0,0.02,,,10.3,0.05,,0.59,8.5,4.5,1.3,2,3.1,7.1,1,46.0674685125211,11.11822623777908
9935.0,Magnolia grandiflora,20,887.59,85.09999999999999,13.68,3.2,0.51,0,0.02,,,10.3,0.05,,0.59,8.5,4.5,1.3,2,3.1,7.1,1,46.06748432019421,11.11838821598641
9936.0,Magnolia grandiflora,20,887.59,85.09999999999999,13.68,3.2,0.51,0,0.02,,,10.3,0.05,,0.59,8.5,4.5,1.3,2,3.1,7.1,1,46.06749911911906,11.11855119012351
9937.0,Magnolia grandiflora,20,887.59,85,13.66,3.2,0.51,0,0.02,,,7.9,0.04,,0.57,8.5,4.5,1.3,2,3.1,5.5,0.7,46.06751125999662,11.11869246857596
9938.0,Magnolia grandiflora,20,887.59,85.09999999999999,13.68,3.2,0.51,0,0.02,,,10.3,0.05,,0.59,8.5,4.5,1.3,2,3.1,7.1,1,46.06739819677991,11.11865943522049
9939.0,Magnolia grandiflora,20,887.59,85,13.66,3.2,0.51,0,0.02,,,8.5,0.04,,0.57,8.5,4.5,1.3,2,3.1,5.9,0.8,46.06738038646733,11.11847927780354
9940.0,Magnolia grandiflora,20,887.59,85.09999999999999,13.67,3.2,0.51,0,0.02,,,9.699999999999999,0.05,,0.58,8.5,4.5,1.3,2,3.1,6.7,0.9,46.06734858318627,11.11817031425245
9941.0,Magnolia grandiflora,20,887.59,85,13.66,3.2,0.51,0,0.02,,,8.5,0.04,,0.57,8.5,4.5,1.3,2,3.1,5.9,0.8,46.06733130627349,11.11796134251562
9942.0,Magnolia grandiflora,20,887.59,85.09999999999999,13.67,3.2,0.51,0,0.02,,,9.699999999999999,0.05,,0.58,8.5,4.5,1.3,2,3.1,6.7,0.9,46.06730765226788,11.11773221394595
9943.0,Magnolia grandiflora,20,887.59,85,13.66,3.2,0.51,0,0.02,,,7.9,0.04,,0.57,8.5,4.5,1.3,2,3.1,5.5,0.7,46.06728184745847,11.1174539966851
9944.0,Magnolia grandiflora,20,887.59,85.09999999999999,13.68,3.2,0.51,0,0.02,,,10.3,0.05,,0.59,8.5,4.5,1.3,2,3.1,7.1,1,46.05324179439455,11.11679082215979
9945.0,Fraxinus ornus,20,850.89,191.7,30.81,4.4,0.7,1.4,2.58,,,1076,5.53,,8.81,11.7,21,6.3,22,380.1,741.7,52.8,46.06733327547514,11.11786482690279
9946.0,Magnolia grandiflora,20,887.59,85.09999999999999,13.67,3.2,0.51,0,0.02,,,9.699999999999999,0.05,,0.58,8.5,4.5,1.3,2,3.1,6.7,0.9,46.06663739857961,11.1173043084071
9947.0,Parrotia persica,16,656.5700000000001,62.6,10.06,2.1,0.33,0,0.03,,,10.9,0.06,,0.41,5.5,6,1.8,2,3.1,7.5,0.4,46.06671329639762,11.11729816021013
9948.0,Parrotia persica,15,616.5599999999999,53.6,8.609999999999999,1.9,0.3,0,0.03,,,10.7,0.06,,0.38,5,6,1.8,2,3.1,7.4,0.4,46.06680728746097,11.11727731689025
9949.0,Sophora japonica,45,2939.98,463.7,74.5,7.8,1.26,0.5,1.03,,,430.6,2.21,,4.5,20.9,16,4.8,14,153.9,296.9,33.7,46.06690770799771,11.11727378757681
9950.0,Sophora japonica,35,1907.35,251,40.32,5.4,0.87,0.4,0.75,,,314.8,1.62,,3.24,14.4,14,4.2,10,78.5,217,24.7,46.0670152087614,11.11723303078984
9951.0,Sophora japonica,41.4,2536.35,377.5,60.65,6.9,1.11,0.1,0.24,,,102.1,0.52,,1.88,18.4,11,3.3,6,28.3,70.40000000000001,8,46.06719544408472,11.11723539893197
9952.0,Sophora japonica,46,3057.44,489.4,78.63,8.1,1.3,0.5,1,,,419.1,2.15,,4.46,21.6,15,4.5,12,113.1,288.9,32.8,46.06745590220336,11.11717307952947
9953.0,Sophora japonica,46,3057.44,489.4,78.63,8.1,1.3,0.4,0.7,,,292.3,1.5,,3.5,21.6,15,4.5,10,78.5,201.5,22.9,46.06755436902709,11.1171632686287
9954.0,Sophora japonica,38,2190.03,306.6,49.26,6.1,0.98,0.4,0.79,,,330.2,1.7,,3.47,16.2,15,4.5,10,78.5,227.6,25.9,46.06764816102475,11.1171434516473
9955.0,Sophora japonica,29,1411.68,159.3,25.59,4.1,0.66,0.2,0.47,,,197.9,1.02,,2.15,10.9,15,4.5,8,50.3,136.4,15.5,46.06773436311977,11.11712037026735
9956.0,Parrotia persica,11,482.32,25.4,4.08,1.2,0.19,0,0.03,,,13,0.07000000000000001,,0.29,3.2,3,0.9,2.5,4.9,9,0.5,46.06780670743555,11.11710684468569
9957.0,Sophora japonica,55,4230.77,760.5,122.19,10.6,1.7,0.4,0.71,,,295.1,1.52,,3.93,28.2,16,4.8,10,78.5,203.5,23.1,46.06790002816867,11.11708817326737
9958.0,Sophora japonica,29,1411.68,159.3,25.59,4.1,0.66,0.4,0.72,,,300.1,1.54,,2.92,10.9,15,4.5,10,78.5,206.9,23.5,46.06798720762946,11.11706577562506
9959.0,Sophora japonica,68,6294.74,1288.3,206.99,11.6,1.86,0.6,1.12,,,467.8,2.41,,5.39,30.9,16,4.8,14,153.9,322.5,36.7,46.06785425239399,11.11722219416927
9960.0,Sophora japonica,59,4819.37,905,145.41,11.8,1.89,0.4,0.71,,,294.5,1.51,,4.11,31.4,14,4.2,9,63.6,203,23.1,46.06774931730174,11.11724106763149
9961.0,Parrotia persica,12,512,31.3,5.02,1.4,0.22,0,0.02,,,9.4,0.05,,0.29,3.6,4,1.2,2.5,4.9,6.5,0.3,46.04791814291969,11.12714388796231
9962.0,Acer pseudoplatanus,35,1917.04,349.8,56.2,7.1,1.15,0.3,0.58,,,241.5,1.24,,2.97,19,7,2.1,8,50.3,166.5,11.6,46.04785686200807,11.12721572969757
9963.0,Acer pseudoplatanus,41.4,2548.95,526.3,84.55,9,1.45,0.5,0.86,,,359.3,1.85,,4.16,24.1,9,2.7,9,63.6,247.7,17.3,46.04778562986745,11.12729029133085
9964.0,Acer pseudoplatanus,33.4,1775.74,321.3,51.63,6.8,1.09,0.2,0.29,,,121.9,0.63,,2.01,18.2,8,2.4,6,28.3,84,5.9,46.04772118986897,11.12736744030314
9965.0,Cedrus deodara,74.2,7373.58,1537.6,247.04,16.9,2.71,0.8,1.49,,,622.1,3.2,,7.4,45,16,4.8,12,113.1,428.8,100.5,46.04763922951646,11.12748644245688
9966.0,Cedrus deodara,66.90000000000001,6045.89,1240.9,199.36,15,2.41,0.7,1.35,,,562.6,2.89,,6.65,40.1,15,4.5,12,113.1,387.8,90.90000000000001,46.04771722414026,11.12725173013129
9967.0,Acer platanoides,11.1,487.34,26.9,4.33,2.2,0.35,0,0.03,,,10.8,0.06,,0.44,5.9,5,1.5,2.5,4.9,7.5,0.4,46.0477882951183,11.12718582273627
9968.0,Acer platanoides,10.2,460.19,22.2,3.56,2,0.32,0,0.02,,,9.5,0.05,,0.39,5.3,5,1.5,2,3.1,6.6,0.4,46.04786646608989,11.12710596926021
9969.0,Acer platanoides,11.8,506.99,30.4,4.89,2.4,0.38,0,0.04,,,15.8,0.08,,0.5,6.3,5,1.5,3,7.1,10.9,0.6,46.04793469159818,11.12703335998721
9970.0,Acer campestre,7,159.18,9.1,1.46,0.6,0.1,0,0.01,,,5.5,0.03,,0.14,1.7,3.5,1,2,3.1,3.8,0.2,46.04815968907936,11.1267779210345
9971.0,Acer platanoides,26.7,1279.09,189,30.37,6.6,1.06,0.2,0.35,,,146.8,0.75,,2.17,17.6,5.5,1.7,7,38.5,101.2,5.5,46.04821316945666,11.12671896350684
9972.0,Acer platanoides,21,912.5,107.5,17.27,4.8,0.77,0.2,0.35,,,146.5,0.75,,1.87,12.7,4.5,1.3,7,38.5,101,5.4,46.04829544222207,11.12662181606857
9973.0,Acer platanoides,19,804.75,85.90000000000001,13.8,4.2,0.67,0.2,0.34,,,141.4,0.73,,1.74,11.2,4.5,1.3,7,38.5,97.40000000000001,5.3,46.04836760843821,11.12654056720858
9974.0,Acer platanoides,26.4,1256.3,179.6,28.85,6.4,1.03,0.3,0.54,,,225.6,1.16,,2.73,17,4.5,1.3,8,50.3,155.5,8.4,46.0487872102351,11.12606186235734
9975.0,Acer platanoides,35,1963.31,363.4,58.38,9.6,1.55,0.4,0.67,,,279.2,1.44,,3.65,25.7,8,2.4,8,50.3,192.4,10.4,46.04884770843261,11.12599334894486
9976.0,Acer platanoides,28.7,1420.84,230.4,37.02,7.4,1.19,0.3,0.61,,,255.9,1.32,,3.12,19.8,7.5,2.3,8,50.3,176.4,9.5,46.04892375268282,11.12590681831477
9977.0,Corylus colurna,15.9,653.28,101.6,16.32,4.3,0.6899999999999999,0,0.09,,,36.2,0.19,,0.96,11.4,6,1.8,4,12.6,25,1.7,46.0489919884755,11.12582877760219
9978.0,Acer platanoides,28.7,1420.84,228,36.64,7.4,1.18,0.3,0.67,,,277.7,1.43,,3.28,19.6,7,2.1,9,63.6,191.4,10.3,46.04913698781781,11.12566423302026
9979.0,Corylus colurna,15.9,653.28,101.6,16.32,4.3,0.6899999999999999,0,0.08,,,34.1,0.18,,0.9399999999999999,11.4,5,1.5,4,12.6,23.5,1.6,46.04921377058214,11.12557669573884
9980.0,Acer platanoides,19,804.75,89.7,14.41,4.3,0.7,0,0.08,,,33.8,0.17,,0.95,11.5,6,1.8,4,12.6,23.3,1.3,46.04929916048364,11.12547643294311
9981.0,Acer platanoides,31.8,1678.53,294,47.24,8.5,1.37,0.3,0.65,,,269.9,1.39,,3.41,22.7,8,2.4,8,50.3,186.1,10,46.04936999879178,11.12538427210027
9982.0,Corylus colurna,17.2,707.55,119.9,19.26,4.7,0.76,0,0.04,,,17.6,0.09,,0.89,12.6,4.5,1.3,3,7.1,12.1,0.8,46.04944529321111,11.12529447948729
9983.0,Acer platanoides,32.2,1705.96,306.3,49.22,8.800000000000001,1.41,0.6,1.11,,,461.3,2.37,,4.88,23.3,9,2.7,10,78.5,318,17.2,46.0495138529935,11.12519899916116
9984.0,Acer platanoides,24.2,1105.08,160.3,25.75,6.1,0.97,0.1,0.15,,,63.7,0.33,,1.45,16.1,8,2.4,4.5,15.9,43.9,2.4,46.04962286975799,11.12505271900296
9985.0,Corylus colurna,15.9,653.28,101.6,16.32,4.3,0.6899999999999999,0,0.02,,,9.9,0.05,,0.76,11.4,5,1.5,2,3.1,6.8,0.5,46.04969374858345,11.12495836116153
9986.0,Acer platanoides,19,804.75,89.7,14.41,4.3,0.7,0.1,0.16,,,66,0.34,,1.19,11.5,6,1.8,5,19.6,45.5,2.5,46.04976476908136,11.1248563819332
9987.0,Acer platanoides,27.4,1324.77,201.5,32.37,6.8,1.1,0.2,0.44,,,184.7,0.95,,2.49,18.2,6,1.8,8,50.3,127.3,6.9,46.04984112617,11.12474814395173
9988.0,Corylus colurna,15.3,627.5,93,14.94,4.1,0.65,0,0.06,,,25.9,0.13,,0.85,10.8,5,1.5,3.5,9.6,17.8,1.2,46.04989884055009,11.1246695676914
9989.0,Acer platanoides,27.4,1324.77,206,33.1,7,1.12,0.2,0.43,,,177.5,0.91,,2.45,18.5,7,2.1,7,38.5,122.3,6.6,46.04996654952873,11.12457625069277
9990.0,Acer platanoides,27.7,1348.37,220.4,35.4,7.3,1.17,0.2,0.32,,,133.7,0.6899999999999999,,2.18,19.4,9,2.7,6,28.3,92.2,5,46.05002892177013,11.12448919200497
9991.0,Corylus colurna,12.7,535.3099999999999,63.1,10.15,3.2,0.52,0,0.04,,,16.4,0.08,,0.65,8.699999999999999,5,1.5,3,7.1,11.3,0.8,46.05797535019031,11.13294757003897
9992.0,Prunus cerasifera,12,499.72,33.1,5.33,2.1,0.34,0,0.01,,,6.2,0.03,,0.39,5.6,3,0.9,2,3.1,4.3,0.3,46.05804610172312,11.13298571912347
9993.0,Prunus cerasifera,10,213.61,21.3,3.42,1.6,0.26,0,0,,,2.1,0.01,,0.28,4.3,2,0.6,1,0.8,1.4,0.1,46.05811239826551,11.13301180259589
9994.0,Prunus cerasifera,11,476.96,26.8,4.31,1.9,0.3,0,0.01,,,3.2,0.02,,0.32,5,2,0.6,1.5,1.8,2.2,0.1,46.05827283725648,11.13307176522034
9995.0,Prunus cerasifera,15,579.86,57.1,9.17,2.9,0.47,0,0.03,,,12.7,0.07000000000000001,,0.5600000000000001,7.7,2.5,0.8,2.5,4.9,8.699999999999999,0.5,46.05817743563925,11.13303783762723
9996.0,Prunus cerasifera,10,213.61,21.3,3.42,1.6,0.26,0,0.01,,,3.3,0.02,,0.29,4.3,2,0.6,1.5,1.8,2.3,0.1,46.06765220092912,11.11725571438923
9997.0,Parrotia persica,6,100.32,6,0.96,0.5,0.08,0,0.01,,,3.2,0.02,,0.11,1.4,3.5,1,1,0.8,2.2,0.1,46.0583436893582,11.13309970510527
9998.0,Prunus cerasifera,12,499.72,33.1,5.33,2.1,0.34,0,0.01,,,4.2,0.02,,0.37,5.6,2,0.6,1.5,1.8,2.9,0.2,46.06758414741714,11.11727082623296
9999.0,Parrotia persica,6,100.32,6,0.96,0.5,0.08,0,0.01,,,3.6,0.02,,0.11,1.4,3.5,1,1,0.8,2.5,0.1,46.06750687070576,11.11728338705689
10000.0,Parrotia persica,13,544.27,37.9,6.09,1.5,0.25,0,0.02,,,9.300000000000001,0.05,,0.32,4.1,4,1.2,2,3.1,6.4,0.3,46.06738477979212,11.11730522463705
10001.0,Parrotia persica,18,744.35,83.40000000000001,13.4,2.4,0.39,0,0.09,,,37.5,0.19,,0.67,6.5,6.5,1.9,4,12.6,25.8,1.3,46.05842161535699,11.13312959828085
10002.0,Crataegus monogyna,19,792.11,105.2,16.91,2.9,0.47,0,0.03,,,14.2,0.07000000000000001,,0.58,7.8,4,1.2,2.5,4.9,9.800000000000001,1.2,46.05851110811648,11.13316665995584
10003.0,Prunus cerasifera,10,213.61,21.3,3.42,1.6,0.26,0,0.01,,,5.8,0.03,,0.31,4.3,2,0.6,2,3.1,4,0.2,46.05858912989655,11.13318660208731
10005.0,Prunus cerasifera,7,104.67,8.9,1.43,1,0.16,0,0,,,1.8,0.01,,0.17,2.6,2,0.6,1,0.8,1.3,0.1,46.05872902041689,11.13322392492991
10006.0,Prunus cerasifera,15,579.86,57.1,9.17,2.9,0.47,0,0.03,,,12.7,0.07000000000000001,,0.5600000000000001,7.7,3,0.9,2.5,4.9,8.699999999999999,0.5,46.05878618678491,11.13323285019836
10007.0,Prunus cerasifera,7,104.67,8.9,1.43,1,0.16,0,0,,,1.8,0.01,,0.17,2.6,2,0.6,1,0.8,1.3,0.1,46.05884353717215,11.1332367404478
10008.0,Prunus cerasifera,17,643.1799999999999,77.40000000000001,12.44,3.5,0.5600000000000001,0,0.03,,,13.3,0.07000000000000001,,0.66,9.199999999999999,4,1.2,3,7.1,9.1,0.6,46.05889962839802,11.13324058219541
10009.0,Prunus cerasifera,21,793.5700000000001,129.5,20.81,4.7,0.75,0,0.07000000000000001,,,29.7,0.15,,0.97,12.5,4,1.2,4,12.6,20.4,1.2,46.06714015971817,11.11737254553629
10010.0,Sophora japonica,31,1566.58,187.1,30.06,4.5,0.73,0.2,0.43,,,179.4,0.92,,2.08,12,15,4.5,8,50.3,123.6,14.1,46.05895562554184,11.13324946246771
10011.0,Prunus cerasifera,10,213.61,21.3,3.42,1.6,0.26,0,0.02,,,6.6,0.03,,0.31,4.3,2,0.6,2,3.1,4.6,0.3,46.06706008285456,11.11738564555194
10012.0,Parrotia persica,18,744.35,83.40000000000001,13.4,2.4,0.39,0,0.09,,,38.6,0.2,,0.68,6.5,7,2.1,4,12.6,26.6,1.4,46.05904100585785,11.13325611339624
10013.0,Prunus cerasifera,19,714.42,101.5,16.31,4.1,0.65,0,0.05,,,20.7,0.11,,0.8100000000000001,10.8,4,1.2,3.5,9.6,14.3,0.9,46.05911703240812,11.13326240396862
10014.0,Prunus cerasifera,5,53.4,3.9,0.63,0.6,0.1,0,0,,,1.5,0.01,,0.11,1.6,2,0.6,1,0.8,1,0.1,46.05916955324678,11.13326946965047
10015.0,Prunus cerasifera,15,579.86,57.1,9.17,2.9,0.47,0,0.05,,,20.2,0.1,,0.62,7.7,4,1.2,3.5,9.6,13.9,0.8,46.05924324135326,11.13327567016581
10016.0,Prunus cerasifera,20,753.01,115,18.47,4.4,0.7,0,0.05,,,19.8,0.1,,0.85,11.6,4,1.2,3.5,9.6,13.7,0.8,46.05934615996865,11.1332829969117
10017.0,Prunus cerasifera,13,524.45,40.3,6.47,2.4,0.38,0,0.04,,,16.4,0.08,,0.5,6.3,3,0.9,3,7.1,11.3,0.7,46.05940572748686,11.13328865342372
10018.0,Prunus cerasifera,15,579.86,57.1,9.17,2.9,0.47,0,0.02,,,7.5,0.04,,0.52,7.7,4,1.2,2,3.1,5.2,0.3,46.05946304650326,11.13329422331773
10019.0,Prunus cerasifera,9,173.02,16.5,2.64,1.4,0.23,0,0.01,,,5.2,0.03,,0.26,3.7,2,0.6,2,3.1,3.6,0.2,46.05951559869717,11.13329960956377
10020.0,Prunus cerasifera,19,714.42,101.5,16.31,4.1,0.65,0,0.04,,,16.7,0.09,,0.78,10.8,4,1.2,3,7.1,11.5,0.7,46.05960574996608,11.1333014022914
